region,prefecture,commune,canton,operateur,lon,lat
Maritime,Golfe,Golfe 7,Aflao-Sagbado,Moov + Togocom,1.10419,6.17366
Maritime,Agoè-Nyivé,Agoè-Nyivé 3,Vakpossito,Moov + Togocom,1.16248,6.22187
Maritime,Golfe,Golfe 1,Bè-Est,Moov + Togocom,1.2658,6.16803
Maritime,Golfe,Golfe 1,Bè-Est,Moov + Togocom,1.26592,6.16789
Maritime,Golfe,Golfe 4,Amoutivé,Moov + Togocom,1.20381,6.11946
Maritime,Golfe,Golfe 7,Aflao-Sagbado,Moov + Togocom,1.10035,6.18195
Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,Togocom,1.19592,6.23991
Maritime,Golfe,Golfe 4,Amoutivé,Moov + Togocom,1.2039,6.1195
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.19735,6.18255
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.18765,6.19193
Maritime,Golfe,Golfe 7,Aflao-Sagbado,Moov + Togocom,1.10529,6.1756
Maritime,Golfe,Golfe 7,Aflao-Sagbado,Togocom,1.10005,6.18232
Maritime,Golfe,Golfe 7,Aflao-Sagbado,Togocom,1.13625,6.19876
Maritime,Golfe,Golfe 1,Bè-Est,Moov + Togocom,1.26662,6.16798
Maritime,Golfe,Golfe 7,Aflao-Sagbado,Togocom,1.161,6.17382
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.19767,6.1833
Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,Moov + Togocom,1.17466,6.2395
Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,Moov + Togocom,1.19573,6.23774
Maritime,Golfe,Golfe 1,Bè-Est,Moov + Togocom,1.26667,6.16727
Maritime,Golfe,Golfe 7,Aflao-Sagbado,Moov + Togocom,1.09973,6.18016
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.16915,6.20755
Maritime,Golfe,Golfe 7,Aflao-Sagbado,Moov + Togocom,1.16093,6.17436
Maritime,Golfe,Golfe 7,Aflao-Sagbado,Moov + Togocom,1.09959,6.17906
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.18752,6.19266
Maritime,Golfe,Golfe 1,Bè-Est,Moov + Togocom,1.29373,6.16838
Maritime,Golfe,Golfe 1,Bè-Est,Non renseigné,1.2666,6.16658
Maritime,Golfe,Golfe 1,Bè-Est,Moov + Togocom,1.26653,6.16628
Maritime,Golfe,Golfe 7,Aflao-Sagbado,Moov + Togocom,1.10617,6.17483
Maritime,Golfe,Golfe 5,Aflao-Gakli,Togocom,1.19774,6.18513
Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,Moov + Togocom,1.19615,6.23888
Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,Moov + Togocom,1.19571,6.23994
Maritime,Golfe,Golfe 1,Bè-Est,Moov + Togocom,1.26646,6.16623
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.19867,6.1849
Maritime,Golfe,Golfe 1,Bè-Est,Moov + Togocom,1.26549,6.16633
Maritime,Golfe,Golfe 7,Aflao-Sagbado,Moov + Togocom,1.16165,6.17474
Maritime,Golfe,Golfe 6,Baguida,Moov + Togocom,1.34879,6.1939
Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,Togocom,1.19471,6.2407
Maritime,Golfe,Golfe 1,Bè-Est,Moov + Togocom,1.26262,6.16
Maritime,Golfe,Golfe 1,Bè-Est,Moov + Togocom,1.29569,6.16766
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.15935,6.20203
Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,Moov + Togocom,1.17715,6.24276
Maritime,Agoè-Nyivé,Agoè-Nyivé 3,Vakpossito,Moov + Togocom,1.15934,6.21746
Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,Togocom,1.19608,6.24084
Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,Togocom,1.19688,6.23874
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.19852,6.18374
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.19297,6.19387
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.19854,6.18345
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.15867,6.20168
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.18901,6.19262
Maritime,Golfe,Golfe 7,Aflao-Sagbado,Moov + Togocom,1.10592,6.17222
Maritime,Golfe,Golfe 7,Aflao-Sagbado,Moov + Togocom,1.10002,6.18325
Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,Moov + Togocom,1.19618,6.24171
Maritime,Golfe,Golfe 6,Baguida,Moov + Togocom,1.34914,6.19266
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.19468,6.19326
Maritime,Golfe,Golfe 1,Bè-Est,Togocom,1.29822,6.16888
Maritime,Agoè-Nyivé,Agoè-Nyivé 3,Vakpossito,Togocom,1.1603,6.21665
Maritime,Golfe,Golfe 7,Aflao-Sagbado,Moov + Togocom,1.16118,6.17095
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.18892,6.19231
Maritime,Golfe,Golfe 5,Aflao-Gakli,Togocom,1.1658,6.20414
Maritime,Golfe,Golfe 1,Bè-Est,Moov + Togocom,1.29733,6.172
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.19538,6.19284
Maritime,Golfe,Golfe 5,Aflao-Gakli,Togocom,1.20052,6.18271
Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,Moov + Togocom,1.19512,6.23874
Maritime,Golfe,Golfe 7,Aflao-Sagbado,Togocom,1.10246,6.18527
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.16568,6.20444
Maritime,Golfe,Golfe 6,Baguida,Moov + Togocom,1.34898,6.19184
Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,Togocom,1.19712,6.24261
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.16018,6.20048
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.19682,6.193
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.18872,6.19376
Maritime,Agoè-Nyivé,Agoè-Nyivé 3,Vakpossito,Moov + Togocom,1.16076,6.21631
Maritime,Golfe,Golfe 7,Aflao-Sagbado,Moov + Togocom,1.10754,6.17445
Maritime,Agoè-Nyivé,Agoè-Nyivé 3,Vakpossito,Togocom,1.17531,6.21291
Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,Togocom,1.19476,6.2384
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.18932,6.19398
Maritime,Golfe,Golfe 6,Baguida,Moov + Togocom,1.34682,6.18789
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.16568,6.20471
Maritime,Golfe,Golfe 7,Aflao-Sagbado,Moov + Togocom,1.16014,6.17094
Maritime,Agoè-Nyivé,Agoè-Nyivé 3,Vakpossito,Moov + Togocom,1.17547,6.21154
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.17199,6.20108
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.16593,6.20585
Maritime,Golfe,Golfe 7,Aflao-Sagbado,Moov + Togocom,1.10901,6.17366
Maritime,Golfe,Golfe 7,Aflao-Sagbado,Moov + Togocom,1.10919,6.17308
Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,Moov + Togocom,1.17476,6.24766
Maritime,Golfe,Golfe 7,Aflao-Sagbado,Moov + Togocom,1.10966,6.1722
Maritime,Agoè-Nyivé,Agoè-Nyivé 3,Vakpossito,Moov + Togocom,1.17669,6.21173
Maritime,Golfe,Golfe 5,Aflao-Gakli,Togocom,1.16088,6.20078
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.16644,6.20858
Maritime,Golfe,Golfe 7,Aflao-Sagbado,Togocom,1.15809,6.17263
Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,Togocom,1.1955,6.24273
Maritime,Agoè-Nyivé,Agoè-Nyivé 3,Vakpossito,Moov + Togocom,1.15984,6.21103
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.18626,6.18077
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.19689,6.19466
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.16062,6.20109
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.16679,6.20869
Maritime,Golfe,Golfe 7,Aflao-Sagbado,Moov + Togocom,1.15991,6.1701
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.1992,6.19424
Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,Moov + Togocom,1.17916,6.20802
Maritime,Golfe,Golfe 6,Baguida,Moov + Togocom,1.33381,6.18578
Maritime,Golfe,Golfe 6,Baguida,Moov + Togocom,1.34619,6.18812
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.16213,6.1989
Maritime,Golfe,Golfe 1,Bè-Est,Togocom,1.29645,6.16894
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.18183,6.17589
Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,Togocom,1.19309,6.23838
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.19892,6.19345
Maritime,Golfe,Golfe 5,Aflao-Gakli,Togocom,1.16685,6.20796
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.19886,6.18246
Maritime,Golfe,Golfe 4,Amoutivé,Togocom,1.20135,6.11456
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.167,6.20843
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.16714,6.20828
Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,Moov + Togocom,1.17384,6.24774
Maritime,Golfe,Golfe 6,Baguida,Moov + Togocom,1.34097,6.17779
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.1625,6.19868
Maritime,Agoè-Nyivé,Agoè-Nyivé 3,Vakpossito,Moov + Togocom,1.17636,6.20959
Maritime,Golfe,Golfe 6,Baguida,Moov + Togocom,1.33454,6.18375
Maritime,Agoè-Nyivé,Agoè-Nyivé 3,Vakpossito,Moov + Togocom,1.1603,6.21329
Maritime,Golfe,Golfe 6,Baguida,Togocom,1.33956,6.18881
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.19973,6.19356
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.20117,6.18623
Maritime,Golfe,Golfe 7,Aflao-Sagbado,Moov + Togocom,1.15923,6.17182
Maritime,Agoè-Nyivé,Agoè-Nyivé 3,Vakpossito,Moov + Togocom,1.16034,6.21352
Maritime,Agoè-Nyivé,Agoè-Nyivé 3,Vakpossito,Moov + Togocom,1.161,6.21701
Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,Moov + Togocom,1.17318,6.24688
Maritime,Golfe,Golfe 6,Baguida,Moov + Togocom,1.33503,6.18353
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.19973,6.19486
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.18296,6.17544
Maritime,Agoè-Nyivé,Agoè-Nyivé 3,Vakpossito,Moov + Togocom,1.17957,6.21796
Maritime,Golfe,Golfe 6,Baguida,Moov + Togocom,1.33435,6.18246
Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,Moov + Togocom,1.17057,6.24441
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.20058,6.18706
Maritime,Golfe,Golfe 5,Aflao-Gakli,Togocom,1.17598,6.20195
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.19956,6.1948
Maritime,Golfe,Golfe 7,Aflao-Sagbado,Moov + Togocom,1.15872,6.17064
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.16791,6.20747
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.19946,6.19558
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.20042,6.18691
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.1843,6.17576
Maritime,Golfe,Golfe 5,Aflao-Gakli,Togocom,1.20107,6.18533
Maritime,Golfe,Golfe 5,Aflao-Gakli,Togocom,1.17588,6.20196
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.17261,6.20112
Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,Togocom,1.17118,6.24542
Maritime,Golfe,Golfe 6,Baguida,Moov + Togocom,1.33846,6.18244
Maritime,Golfe,Golfe 5,Aflao-Gakli,Togocom,1.16784,6.20662
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.16738,6.20608
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.201,6.19373
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.18615,6.17731
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.17562,6.20398
Maritime,Golfe,Golfe 3,Bè-Ouest,Moov + Togocom,1.21776,6.15232
Maritime,Golfe,Golfe 6,Baguida,Moov + Togocom,1.33986,6.18251
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.16706,6.20635
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.17258,6.20164
Maritime,Golfe,Golfe 6,Baguida,Moov + Togocom,1.34069,6.18217
Maritime,Golfe,Golfe 7,Aflao-Sagbado,Moov + Togocom,1.15833,6.17084
Maritime,Golfe,Golfe 7,Aflao-Sagbado,Moov + Togocom,1.15652,6.17083
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.20046,6.19348
Maritime,Golfe,Golfe 6,Baguida,Moov + Togocom,1.34073,6.18225
Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,Moov + Togocom,1.17933,6.21902
Maritime,Golfe,Golfe 5,Aflao-Gakli,Togocom,1.16629,6.20562
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.18524,6.17391
Maritime,Golfe,Golfe 6,Baguida,Moov + Togocom,1.34106,6.18318
Maritime,Golfe,Golfe 1,Bè-Est,Moov + Togocom,1.26812,6.16055
Maritime,Golfe,Golfe 6,Baguida,Moov + Togocom,1.34008,6.17963
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.17507,6.2034
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.20099,6.19282
Maritime,Golfe,Golfe 6,Baguida,Moov + Togocom,1.34224,6.18272
Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,Moov + Togocom,1.17087,6.24266
Maritime,Golfe,Golfe 6,Baguida,Moov + Togocom,1.34123,6.18179
Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,Moov + Togocom,1.17891,6.2193
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.18468,6.17426
Maritime,Golfe,Golfe 3,Bè-Ouest,Moov + Togocom,1.21856,6.15104
Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,Moov + Togocom,1.16882,6.24277
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.18467,6.17427
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.17792,6.19111
Maritime,Golfe,Golfe 5,Aflao-Gakli,Togocom,1.176,6.20309
Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,Togocom,1.16831,6.2422
Maritime,Golfe,Golfe 3,Bè-Ouest,Moov + Togocom,1.21891,6.15112
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.17303,6.20241
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.17602,6.20314
Maritime,Agoè-Nyivé,Agoè-Nyivé 3,Vakpossito,Togocom,1.17893,6.21735
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.18463,6.17429
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.19273,6.17932
Maritime,Golfe,Golfe 4,Amoutivé,Moov + Togocom,1.20113,6.11394
Maritime,Golfe,Golfe 1,Bè-Est,Moov + Togocom,1.23797,6.1386
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.17254,6.2013
Maritime,Golfe,Golfe 1,Bè-Est,Moov,1.26816,6.16225
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.18358,6.17471
Maritime,Golfe,Golfe 1,Bè-Est,Moov + Togocom,1.26242,6.1606
Maritime,Golfe,Golfe 1,Bè-Est,Moov + Togocom,1.23862,6.13691
Maritime,Golfe,Golfe 4,Amoutivé,Moov + Togocom,1.2007,6.11379
Maritime,Golfe,Golfe 1,Bè-Est,Moov + Togocom,1.23898,6.1362
Maritime,Golfe,Golfe 5,Aflao-Gakli,Togocom,1.19232,6.17945
Maritime,Golfe,Golfe 1,Bè-Est,Moov + Togocom,1.26108,6.16485
Maritime,Golfe,Golfe 1,Bè-Est,Togocom,1.26619,6.16027
Maritime,Golfe,Golfe 5,Aflao-Gakli,Togocom,1.19244,6.18004
Maritime,Golfe,Golfe 4,Amoutivé,Moov + Togocom,1.20024,6.11392
Maritime,Golfe,Golfe 1,Bè-Est,Non renseigné,1.26166,6.16431
Maritime,Golfe,Golfe 5,Aflao-Gakli,Togocom,1.19169,6.18011
Maritime,Golfe,Golfe 4,Amoutivé,Moov + Togocom,1.20027,6.11388
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.19106,6.18013
Maritime,Golfe,Golfe 5,Aflao-Gakli,Togocom,1.19084,6.18029
Maritime,Golfe,Golfe 1,Bè-Est,Togocom,1.26674,6.16106
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.19081,6.17935
Maritime,Golfe,Golfe 4,Amoutivé,Moov + Togocom,1.20062,6.1135
Maritime,Golfe,Golfe 1,Bè-Est,Moov + Togocom,1.26178,6.16147
Maritime,Golfe,Golfe 5,Aflao-Gakli,Togocom,1.1912,6.17807
Maritime,Golfe,Golfe 1,Bè-Est,Moov + Togocom,1.23984,6.13432
Maritime,Golfe,Golfe 1,Bè-Est,Moov + Togocom,1.26201,6.16157
Maritime,Golfe,Golfe 5,Aflao-Gakli,Togocom,1.19204,6.17662
Maritime,Golfe,Golfe 1,Bè-Est,Moov + Togocom,1.24059,6.13363
Maritime,Golfe,Golfe 1,Bè-Est,Moov + Togocom,1.26269,6.15992
Maritime,Golfe,Golfe 3,Bè-Ouest,Togocom,1.21452,6.15816
Maritime,Golfe,Golfe 1,Bè-Est,Moov + Togocom,1.24117,6.13288
Maritime,Golfe,Golfe 3,Bè-Ouest,Moov + Togocom,1.21377,6.15784
Maritime,Golfe,Golfe 4,Amoutivé,Moov + Togocom,1.22413,6.12879
Maritime,Golfe,Golfe 1,Bè-Est,Moov + Togocom,1.26216,6.16024
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.18735,6.1957
Maritime,Golfe,Golfe 1,Bè-Est,Moov + Togocom,1.24144,6.13231
Maritime,Golfe,Golfe 3,Bè-Ouest,Togocom,1.21352,6.15782
Maritime,Golfe,Golfe 1,Bè-Est,Moov + Togocom,1.26153,6.16075
Maritime,Golfe,Golfe 3,Bè-Ouest,Togocom,1.21415,6.15697
Maritime,Golfe,Golfe 3,Bè-Ouest,Togocom,1.21384,6.15653
Maritime,Golfe,Golfe 4,Amoutivé,Moov + Togocom,1.2267,6.12811
Maritime,Golfe,Golfe 4,Amoutivé,Moov + Togocom,1.22663,6.12807
Maritime,Golfe,Golfe 4,Amoutivé,Togocom,1.22663,6.128
Maritime,Golfe,Golfe 4,Amoutivé,Moov + Togocom,1.2277,6.12856
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.17691,6.19585
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.1874,6.19459
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.17305,6.19341
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.18841,6.19558
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.1883,6.19562
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.18895,6.19494
Maritime,Golfe,Golfe 7,Aflao-Sagbado,Moov + Togocom,1.14323,6.17331
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.17349,6.19377
Maritime,Golfe,Golfe 5,Aflao-Gakli,Togocom,1.17363,6.19387
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.16536,6.20353
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.17408,6.1941
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.18697,6.19543
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.16462,6.20368
Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,Togocom,1.19687,6.24068
Maritime,Golfe,Golfe 7,Aflao-Sagbado,Moov + Togocom,1.13753,6.18172
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.17394,6.1932
Maritime,Golfe,Golfe 7,Aflao-Sagbado,Moov + Togocom,1.13807,6.1798
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.16302,6.19924
Maritime,Golfe,Golfe 4,Amoutivé,Moov + Togocom,1.20118,6.11365
Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,Moov + Togocom,1.19533,6.24323
Maritime,Golfe,Golfe 5,Aflao-Gakli,Togocom,1.18638,6.19513
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.18665,6.19611
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.17798,6.18574
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.16392,6.20022
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.18673,6.19628
Maritime,Golfe,Golfe 1,Bè-Est,Moov + Togocom,1.24079,6.14131
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.18688,6.19625
Maritime,Golfe,Golfe 7,Aflao-Sagbado,Moov + Togocom,1.13901,6.17502
Maritime,Golfe,Golfe 4,Amoutivé,Non renseigné,1.20148,6.11376
Maritime,Golfe,Golfe 6,Baguida,Moov + Togocom,1.3276,6.17371
Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,Moov + Togocom,1.19398,6.24346
Maritime,Golfe,Golfe 4,Amoutivé,Moov + Togocom,1.22793,6.1265
Maritime,Golfe,Golfe 7,Aflao-Sagbado,Moov + Togocom,1.14162,6.17607
Maritime,Golfe,Golfe 5,Aflao-Gakli,Togocom,1.195,6.18264
Maritime,Golfe,Golfe 4,Amoutivé,Moov + Togocom,1.22775,6.12683
Maritime,Golfe,Golfe 3,Bè-Ouest,Moov + Togocom,1.21714,6.15706
Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,Moov + Togocom,1.19474,6.24273
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.16469,6.20144
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.16398,6.19491
Maritime,Golfe,Golfe 7,Aflao-Sagbado,Moov + Togocom,1.11042,6.17123
Maritime,Golfe,Golfe 1,Bè-Est,Moov + Togocom,1.24092,6.14107
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.16355,6.19429
Maritime,Golfe,Golfe 7,Aflao-Sagbado,Moov + Togocom,1.15956,6.17899
Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,Togocom,1.19375,6.24008
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.16362,6.19394
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.1852,6.19593
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.1641,6.19401
Maritime,Golfe,Golfe 3,Bè-Ouest,Togocom,1.21496,6.16085
Maritime,Golfe,Golfe 4,Amoutivé,Togocom,1.22791,6.12658
Maritime,Golfe,Golfe 7,Aflao-Sagbado,Moov + Togocom,1.14361,6.17756
Maritime,Golfe,Golfe 6,Baguida,Moov + Togocom,1.32553,6.17426
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.16188,6.19476
Maritime,Golfe,Golfe 7,Aflao-Sagbado,Moov + Togocom,1.1409,6.17938
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.19418,6.18468
Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,Moov + Togocom,1.17882,6.20905
Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,Moov + Togocom,1.19227,6.24041
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.18414,6.19611
Maritime,Golfe,Golfe 6,Baguida,Moov + Togocom,1.32586,6.17256
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.16326,6.19543
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.19588,6.18515
Maritime,Golfe,Golfe 1,Bè-Est,Moov + Togocom,1.24042,6.14109
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.1632,6.19534
Maritime,Golfe,Golfe 7,Aflao-Sagbado,Moov + Togocom,1.11205,6.17066
Maritime,Agoè-Nyivé,Agoè-Nyivé 6,Adétikopé,Moov + Togocom,1.21547,6.31841
Maritime,Golfe,Golfe 7,Aflao-Sagbado,Moov + Togocom,1.15789,6.17164
Maritime,Golfe,Golfe 7,Aflao-Sagbado,Moov + Togocom,1.15703,6.17128
Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,Togocom,1.17933,6.2081
Maritime,Golfe,Golfe 4,Amoutivé,Moov + Togocom,1.20207,6.11398
Maritime,Agoè-Nyivé,Agoè-Nyivé 3,Vakpossito,Moov + Togocom,1.16162,6.22011
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.16423,6.19631
Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,Togocom,1.17912,6.20692
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.184,6.19643
Maritime,Agoè-Nyivé,Agoè-Nyivé 3,Vakpossito,Moov + Togocom,1.17753,6.21578
Maritime,Golfe,Golfe 5,Aflao-Gakli,Moov + Togocom,1.16329,6.19709
Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,Moov + Togocom,1.19127,6.24131
